run_id,run_name,selected_id,state,created_at,run_kind,train_model,variant,probe_dtype_tag,layer,seed,probe_dtype,normalize_before_head,probe_dtype_expected,normalize_before_head_expected,train/loss,train/lm_loss,train/kl_loss,train/longfact_test_apertus/all_auc,train/longfact_test_apertus/all_f1,train/longfact_test_apertus/all_acc,train/longfact_test_apertus/all_recall_at_0.1_fpr,train/longfact_test_apertus/span_auc,train/longfact_test_apertus/span_f1,train/longfact_test_apertus/span_acc,train/longfact_test_apertus/span_recall_at_0.1_fpr,train/longfact_test_apertus/span_max_auc,train/longfact_test_apertus/span_max_f1,train/longfact_test_apertus/span_max_acc,train/longfact_test_apertus/span_max_recall_at_0.1_fpr,train/longfact_test_llama/all_auc,train/longfact_test_llama/all_f1,train/longfact_test_llama/all_acc,train/longfact_test_llama/all_recall_at_0.1_fpr,train/longfact_test_llama/span_auc,train/longfact_test_llama/span_f1,train/longfact_test_llama/span_acc,train/longfact_test_llama/span_recall_at_0.1_fpr,train/longfact_test_llama/span_max_auc,train/longfact_test_llama/span_max_f1,train/longfact_test_llama/span_max_acc,train/longfact_test_llama/span_max_recall_at_0.1_fpr
dwngcpmr,llama_seed_ablation_no_lora_no_ln_bf16_layer26_seed42,llama_seed_ablation_no_lora_no_ln_bf16_layer26_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,bf16,26,42,bfloat16,,bfloat16,none,0.42791247367858887,0.1933574229478836,0.0,0.870800036044382,0.2271188647311548,,0.6228081810223626,0.7945802804862397,0.302346238003423,,0.48428256890468735,0.8443359500343615,0.5307081986482516,,0.6029411764705882,0.8666768858452953,0.24449653193016024,,0.5845388869872269,0.7966463796388973,0.36198813014348646,,0.4738321292809916,0.845787260269772,0.5728384907988074,,0.5776233035418735
pat5o39j,llama_seed_ablation_no_lora_no_ln_fp32_layer26_seed42,llama_seed_ablation_no_lora_no_ln_fp32_layer26_seed42,finished,2026-03-17 12:11:57+00:00,final_ablation,llama,no_lora_no_ln,fp32,26,42,float32,,float32,none,0.4089899957180023,0.1933574229478836,0.0,0.8652541788355363,0.24286946435475715,,0.6063612489057485,0.8093532886501992,0.34452788794194583,,0.5069634188396954,0.8590665514079846,0.5722789115646258,,0.6223981900452489,0.8614879747271559,0.2520678192072556,,0.5743239591402887,0.811519297211421,0.39693370165745856,,0.5032338263642423,0.8608907555531732,0.5992039800995025,,0.6118834822906323
oy9pgzjq,llama_seed_ablation_no_lora_no_ln_bf16_layer26_seed43,llama_seed_ablation_no_lora_no_ln_bf16_layer26_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,bf16,26,43,bfloat16,,bfloat16,none,0.6449243426322937,0.1932820975780487,0.0,0.8676559495174305,0.23219155409133185,,0.618378120274823,0.7949546906533862,0.3159859275785138,,0.4803034724248614,0.8457449503378267,0.537182852143482,,0.5995475113122172,0.8655954904526008,0.24966174262784271,,0.5825571549534293,0.7983390350620303,0.37707327314717615,,0.4759399715351217,0.8474068092362298,0.5810055865921788,,0.5852366765971533
bulux917,llama_seed_ablation_no_lora_no_ln_fp32_layer26_seed43,llama_seed_ablation_no_lora_no_ln_fp32_layer26_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,fp32,26,43,float32,,float32,none,0.6568971872329712,0.1932820975780487,0.0,0.8618710241957739,0.24351915409443417,,0.6027800620739051,0.8095312879922509,0.35013229179790856,,0.503170013528928,0.859413391678607,0.5735976381273724,,0.6190045248868778,0.8599366733206103,0.25495456512332326,,0.575170699191093,0.8126649619178603,0.4048482849604222,,0.5060442827030825,0.8615919769571505,0.604393429645755,,0.6165177093677591
ss56gdnu,llama_seed_ablation_no_lora_no_ln_bf16_layer26_seed44,llama_seed_ablation_no_lora_no_ln_bf16_layer26_seed44,finished,2026-03-17 12:12:00+00:00,final_ablation,llama,no_lora_no_ln,bf16,26,44,bfloat16,,bfloat16,none,0.4538251459598541,0.12387654185295104,0.0,0.8702714578026277,0.23083576256526891,,0.6202615592752739,0.7957105377644034,0.3104763135784916,,0.4863782263840624,0.8455454405903411,0.5321449444769141,,0.6020361990950226,0.8668597829782559,0.2481016945962984,,0.5833138162754247,0.797510762448103,0.3710040522287258,,0.4761021132469779,0.846063876714204,0.5770096134178768,,0.5810989738497186
j5wer8j6,llama_seed_ablation_no_lora_no_ln_fp32_layer26_seed44,llama_seed_ablation_no_lora_no_ln_fp32_layer26_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,fp32,26,44,float32,,float32,none,0.4098231792449951,0.12387654185295104,0.0,0.8655623635405134,0.2441321506315805,,0.60617555773669,0.8118783192614643,0.3470809911787617,,0.5108098787701939,0.8599668929593844,0.5706598697252903,,0.6212669683257919,0.8619514754746933,0.2536909706467488,,0.5770083052587962,0.8138649240406707,0.40078298388541966,,0.5092330697029204,0.8614337623908755,0.6019900497512438,,0.6118834822906323
q291m42i,llama_seed_ablation_no_lora_no_ln_bf16_layer30_seed42,llama_seed_ablation_no_lora_no_ln_bf16_layer30_seed42,finished,2026-03-17 12:12:00+00:00,final_ablation,llama,no_lora_no_ln,bf16,30,42,bfloat16,,bfloat16,none,0.45135802030563354,0.1933574229478836,0.0,0.8680724174275603,0.2759127464721651,,0.6273178236994986,0.812330981603482,0.40552,,0.5178661431944187,0.8614550892642052,0.6257446257446257,,0.6375565610859728,0.8631358283826558,0.2501505172319425,,0.5846289657160358,0.8138996823943997,0.38149163200289365,,0.5033239050930514,0.861637720050738,0.6119140625,,0.6203243958953989
3joozeci,llama_seed_ablation_no_lora_no_ln_fp32_layer30_seed42,llama_seed_ablation_no_lora_no_ln_fp32_layer30_seed42,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,fp32,30,42,float32,,float32,none,0.4356893301010132,0.1933574229478836,0.0,0.8610750497769991,0.277973783832505,,0.6105525638644985,0.820831476207222,0.42624439749639664,,0.5313154892962305,0.8696752923632899,0.6402048655569782,,0.644343891402715,0.8558713393774732,0.25104243316163843,,0.5704685895472643,0.8225221685565207,0.3959216943204896,,0.5212675878717999,0.8700943122592779,0.6266485647788984,,0.641012909632572
41jurlkd,llama_seed_ablation_no_lora_no_ln_bf16_layer30_seed43,llama_seed_ablation_no_lora_no_ln_bf16_layer30_seed43,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,no_lora_no_ln,bf16,30,43,bfloat16,,bfloat16,none,0.7152748107910156,0.1932820975780487,0.0,0.8636637833031161,0.27877571238626586,,0.6197840676976948,0.8132581151296094,0.4207026793091238,,0.5162214499827572,0.8631172458786314,0.6295307134681419,,0.6373303167420814,0.8606374955121943,0.25620894368918395,,0.5820346983263373,0.8156412276776007,0.4001865543682528,,0.5048732592285657,0.862130225386393,0.6227809231359754,,0.6238000662032439
4cic8hw0,llama_seed_ablation_no_lora_no_ln_fp32_layer30_seed43,llama_seed_ablation_no_lora_no_ln_fp32_layer30_seed43,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,fp32,30,43,float32,,float32,none,0.7254133224487305,0.1932820975780487,0.0,0.8573275388396782,0.27817430740661203,,0.6061225031169589,0.8209556690734252,0.4314939645712494,,0.5283709579011593,0.8700307996095265,0.6401922347287213,,0.6547511312217195,0.8540610919411548,0.2563503898427847,,0.5716215972760192,0.823615653148692,0.41066943322048705,,0.5234294773632154,0.8695415018929411,0.6320817808350052,,0.6398543528632903
heiyahfm,llama_seed_ablation_no_lora_no_ln_bf16_layer30_seed44,llama_seed_ablation_no_lora_no_ln_bf16_layer30_seed44,finished,2026-03-17 12:12:01+00:00,final_ablation,llama,no_lora_no_ln,bf16,30,44,bfloat16,,bfloat16,none,0.438214898109436,0.12387654185295104,0.0,0.8673219412557851,0.2805503885173019,,0.6279014245165397,0.8153592776897942,0.4196712253073629,,0.5250550441679709,0.8628272609680374,0.6336809972017299,,0.6414027149321267,0.862756757214723,0.25494575622208043,,0.5843767452753706,0.8158088952865511,0.3958984240589085,,0.5022609760931054,0.8610110185424613,0.6183649748159628,,0.6161866931479643
f5x3i0ir,llama_seed_ablation_no_lora_no_ln_fp32_layer30_seed44,llama_seed_ablation_no_lora_no_ln_fp32_layer30_seed44,finished,2026-03-17 12:11:58+00:00,final_ablation,llama,no_lora_no_ln,fp32,30,44,float32,,float32,none,0.4214201271533966,0.12387654185295104,0.0,0.8605300356064398,0.27928157118143887,,0.6126482213438735,0.8247860019668722,0.4313132305274531,,0.5378146802132796,0.8706747760534124,0.6456612882734087,,0.6531674208144796,0.8553844264772681,0.2548095495634706,,0.5733691246149134,0.8255160843937316,0.40670859538784065,,0.5267804060749095,0.8696016610527506,0.6295474283508636,,0.6370407149950348
